groupId,artifactId,version,classifier,included-log4j-core-version,source
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.179,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.42,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.19.12,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.47,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.32,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.202,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.17.100,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.90,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.107,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.115,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.81,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.106,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.111,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.8,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.204,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.162,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.74,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.19,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.133,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.22,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.58,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.53,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.91,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.30,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.3,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.96,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.48,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.71,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.105,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.131,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.17.76,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.19.55,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.83,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.76,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.19.35,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.50,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.16,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.7,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.66,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.126,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.78,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.121,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.19.34,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.52,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.139,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.94,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.17.94,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.229,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.78,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.57,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.19.51,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.184,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.21,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.55,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.136,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.50,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.87,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.115,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.9,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.94,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.189,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.116,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.50,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.15,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.66,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.116,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.168,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.18.130,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.97,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.88,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.43,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.41,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.30,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.202,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.64,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.19.0,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.151,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.47,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.17.96,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.8,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.32,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.19.32,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.66,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.194,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.133,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.45,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.140,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.17.94,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.224,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.119,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.176,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.97,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.17.86,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.117,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.36,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.7,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.9,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.11,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.113,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.143,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.30,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.203,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.87,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.60,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.112,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.111,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.131,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.86,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.140,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.57,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.234,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.7,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.17.89,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.43,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.128,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.130,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.98,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.137,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.19.34,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.24,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.88,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.20,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.17.91,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.81,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.45,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.41,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.177,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.122,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.153,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.18.115,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.158,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.173,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.38,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.59,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.127,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.19.47,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.114,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.36,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.20.88,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.18.35,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.124,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.testutil,5.20.56,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.application.authentication.framework,5.20.72,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.api.server.entitlement,5.20.11,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.role.mgt.core,5.20.12,,2.12.0,directDependency
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt,5.18.155,,2.12.0,directDependency
